-459.635098174,-0.0849991
-458.604526205,-0.00249481
-457.573954236,-0.0699997
-456.543382267,-0.0574951
-455.512810298,-0.0875015
-454.482238329,0.0475006
-453.45166636,-0.0699997
-452.421094391,-0.0899963
-451.390522422,0.00500488
-450.359950453,-0.097496
-449.329378484,0.0325012
-448.298806515,0.0500031
-447.268234546,0.0350037
-446.237662577,0.0250015
-445.207090608,-0.0224991
-444.176518639,0.0250015
-443.14594667,-0.0149994
-442.115374701,-0.0475006
-441.084802732,-0.00249481
-440.054230763,0.027504
-439.023658794,-0.0449982
-437.993086825,-0.0250015
-436.962514856,-0.0299988
-435.931942887,0.00500488
-434.901370918,0.0475006
-433.870798949,0.0650024
-432.84022698,0.0849991
-431.809655011,-0.0175018
-430.779083042,-0.0574951
-429.748511073,0.0149994
-428.717939104,0.00500488
-427.687367135,0.00250244
-426.656795166,0.0325012
-425.626223197,-0.0325012
-424.595651228,-0.0224991
-423.565079259,0.00749969
-422.53450729,-0.0149994
-421.503935321,0.0500031
-420.473363352,0.0825043
-419.442791383,0.0400009
-418.412219414,-0.0374985
-417.381647445,-0.0449982
-416.351075476,-0.0449982
-415.320503507,-0.034996
-414.289931538,-0.0224991
-413.259359569,0.0149994
-412.2287876,0.0625
-411.198215631,0.0625
-410.167643662,0.0100021
-409.137071693,0.0550003
-408.106499724,-0.0424957
-407.075927755,-0.0199966
-406.045355786,0.0250015
-405.014783817,0.00250244
-403.984211848,0.0299988
-402.953639879,0.0200043
-401.92306791,-0.0124969
-400.892495941,0.0400009
-399.861923972,-0.0499954
-398.831352003,-0.0550003
-397.800780034,-0.00499725
-396.770208065,-0.0374985
-395.739636096,-0.0149994
-394.709064127,0.0325012
-393.678492158,-0.00499725
-392.647920189,-0.0149994
-391.61734822,0.0325012
-390.586776251,-0.0149994
-389.556204282,-0.122498
-388.525632313,-0.0449982
-387.495060344,-0.0100021
-386.464488375,-0.0674973
-385.433916406,-0.0199966
-384.403344437,0.0325012
-383.372772468,0.00250244
-382.342200499,-0.00499725
-381.31162853,-0.00749969
-380.281056561,-0.00499725
-379.250484592,0.0650024
-378.219912623,0.027504
-377.189340654,-0.0400009
-376.158768685,-0.0400009
-375.128196716,0.0224991
-374.097624747,-0.00749969
-373.067052778,-0.0599976
-372.036480809,-0.104996
-371.00590884,-0.0100021
-369.975336871,-0.0149994
-368.944764902,-0.0250015
-367.914192933,0.0425034
-366.883620964,0.0750046
-365.853048995,-0.0250015
-364.822477026,0.00250244
-363.791905057,0.102501
-362.761333088,0.0224991
-361.730761119,0.00500488
-360.70018915,-0.0374985
-359.669617181,-0.0649948
-358.639045212,0.0449982
-357.608473243,0.0
-356.577901274,0.0200043
-355.547329305,0.0299988
-354.516757336,-0.0250015
-353.486185367,0.0950012
-352.455613398,0.0374985
-351.425041429,0.0325012
-350.39446946,0.0250015
-349.363897491,-0.00249481
-348.333325522,0.0250015
-347.302753553,0.0374985
-346.272181584,-0.0250015
-345.241609615,-0.0325012
-344.211037646,0.0975037
-343.180465677,-0.0899963
-342.149893708,-0.0499954
-341.119321739,-0.0199966
-340.08874977,-0.0524979
-339.058177801,-0.0124969
-338.027605832,-0.0574951
-336.997033863,-0.0149994
-335.966461894,-0.0400009
-334.935889925,-0.0100021
-333.905317956,-0.0824966
-332.874745987,-0.0424957
-331.844174018,-0.0400009
-330.813602049,-0.0274963
-329.78303008,-0.0224991
-328.752458111,-0.0424957
-327.721886142,0.0625
-326.691314173,-0.0325012
-325.660742204,-0.00249481
-324.630170235,-0.00499725
-323.599598266,0.0475006
-322.569026297,-0.0424957
-321.538454328,0.0125046
-320.507882359,-0.0124969
-319.47731039,0.0325012
-318.446738421,0.0575027
-317.416166452,0.0
-316.385594483,0.0400009
-315.355022514,-0.0199966
-314.324450545,0.0350037
-313.293878576,0.090004
-312.263306607,0.0374985
-311.232734638,0.0250015
-310.202162669,-0.0374985
-309.1715907,0.0875015
-308.141018731,0.0524979
-307.110446762,-0.034996
-306.079874793,0.0425034
-305.049302824,0.0325012
-304.018730855,-0.034996
-302.988158886,0.0224991
-301.957586917,0.0149994
-300.927014948,-0.0124969
-299.896442979,0.0475006
-298.86587101,-0.0124969
-297.835299041,0.0125046
-296.804727072,0.0475006
-295.774155103,-0.0100021
-294.743583134,0.0299988
-293.713011165,0.0600052
-292.682439196,0.0575027
-291.651867227,0.0250015
-290.621295258,0.0224991
-289.590723289,-0.0299988
-288.56015132,-0.0374985
-287.529579351,0.0600052
-286.499007382,0.0200043
-285.468435413,-0.0149994
-284.437863444,0.027504
-283.407291475,0.147499
-282.376719506,0.0774994
-281.346147537,0.0600052
-280.315575568,-0.034996
-279.285003599,0.0575027
-278.25443163,0.107498
-277.223859661,-0.0250015
-276.193287692,0.0774994
-275.162715723,0.0149994
-274.132143754,0.114998
-273.101571785,0.0999985
-272.070999816,0.0625
-271.040427847,-0.0524979
-270.009855878,0.027504
-268.979283909,0.0374985
-267.94871194,0.0800018
-266.918139971,0.027504
-265.887568002,0.0200043
-264.856996033,0.0750046
-263.826424064,0.0149994
-262.795852095,-0.00749969
-261.765280126,-0.0374985
-260.734708157,0.0699997
-259.704136188,0.0725021
-258.673564219,-0.0400009
-257.64299225,0.0125046
-256.612420281,0.0200043
-255.581848312,-0.00499725
-254.551276343,0.0325012
-253.520704374,0.114998
-252.490132405,-0.0299988
-251.459560436,0.0175018
-250.428988467,0.0650024
-249.398416498,0.0100021
-248.367844529,0.0600052
-247.33727256,0.0774994
-246.306700591,-0.00499725
-245.276128622,0.090004
-244.245556653,0.0699997
-243.214984684,-0.0374985
-242.184412715,-0.0899963
-241.153840746,0.0100021
-240.123268777,0.0524979
-239.092696808,0.0699997
-238.062124839,-0.0325012
-237.03155287,-0.0199966
-236.000980901,0.142502
-234.970408932,0.0849991
-233.939836963,0.0475006
-232.909264994,0.0575027
-231.878693025,0.0374985
-230.848121056,0.0
-229.817549087,-0.0149994
-228.786977118,0.0299988
-227.756405149,0.0825043
-226.72583318,0.0825043
-225.695261211,0.0800018
-224.664689242,0.122505
-223.634117273,0.090004
-222.603545304,0.127502
-221.572973335,0.105003
-220.542401366,0.107498
-219.511829397,0.215004
-218.481257428,0.0999985
-217.450685459,0.0875015
-216.42011349,0.182503
-215.389541521,0.262505
-214.358969552,0.385002
-213.328397583,0.334999
-212.297825614,0.487503
-211.267253645,0.690002
-210.236681676,0.705002
-209.206109707,0.922501
-208.175537738,1.1125
-207.144965769,1.3475
-206.1143938,1.5825
-205.083821831,1.82
-204.053249862,2.0925
-203.022677893,2.32
-201.992105924,2.48
-200.961533955,2.615
-199.930961986,2.735
-198.900390017,2.64
-197.869818048,2.4375
-196.839246079,2.4
-195.80867411,2.385
-194.778102141,2.0125
-193.747530172,1.905
-192.716958203,1.615
-191.686386234,1.445
-190.655814265,1.18
-189.625242296,1.0925
-188.594670327,0.917503
-187.564098358,0.790001
-186.533526389,0.717499
-185.50295442,0.755005
-184.472382451,0.544998
-183.441810482,0.6175
-182.411238513,0.7425
-181.380666544,0.747505
-180.350094575,0.7575
-179.319522606,0.732498
-178.288950637,0.912498
-177.258378668,0.897499
-176.227806699,0.842499
-175.19723473,0.980003
-174.166662761,1.0875
-173.136090792,1.145
-172.105518823,1.22
-171.074946854,1.275
-170.044374885,1.4075
-169.013802916,1.5025
-167.983230947,1.55
-166.952658978,1.74751
-165.922087009,2.12
-164.89151504,2.225
-163.860943071,2.33
-162.830371102,2.7275
-161.799799133,3.0175
-160.769227164,3.3025
-159.738655195,3.6825
-158.708083226,4.19
-157.677511257,4.745
-156.646939288,5.21
-155.616367319,5.695
-154.58579535,6.145
-153.555223381,6.46
-152.524651412,6.6225
-151.494079443,6.705
-150.463507474,6.725
-149.432935505,6.535
-148.402363536,6.2125
-147.371791567,5.8025
-146.341219598,5.45
-145.310647629,5.145
-144.28007566,4.86
-143.249503691,4.595
-142.218931722,4.35
-141.188359753,4.195
-140.157787784,3.995
-139.127215815,3.815
-138.096643846,3.7725
-137.066071877,3.635
-136.035499908,3.565
-135.004927939,3.4075
-133.97435597,3.3525
-132.943784001,3.4475
-131.913212032,3.4475
-130.882640063,3.44
-129.852068094,3.565
-128.821496125,3.67
-127.790924156,3.84
-126.760352187,3.87251
-125.729780218,4.0725
-124.699208249,4.175
-123.66863628,4.43501
-122.638064311,4.6875
-121.607492342,4.95
-120.576920373,5.22
-119.546348404,5.49
-118.515776435,5.9775
-117.485204466,6.65
-116.454632497,7.3825
-115.424060528,8.4525
-114.393488559,9.6175
-113.36291659,11.0375
-112.332344621,12.72
-111.301772652,14.3325
-110.271200683,15.995
-109.240628714,17.4275
-108.210056745,18.625
-107.179484776,19.815
-106.148912807,21.3425
-105.118340838,23.0075
-104.087768869,25.1975
-103.0571969,28.2425
-102.026624931,32.42
-100.996052962,37.615
-99.965480993,43.7975
-98.934909024,50.605
-97.904337055,56.91
-96.873765086,61.665
-95.843193117,64.56
-94.812621148,65.83
-93.782049179,65.8575
-92.75147721,65.625
-91.720905241,65.0575
-90.690333272,64.1025
-89.659761303,62.9925
-88.629189334,61.0825
-87.598617365,57.915
-86.568045396,52.6575
-85.537473427,45.06
-84.506901458,36.625
-83.476329489,28.2
-82.44575752,21.1225
-81.415185551,15.6375
-80.384613582,11.665
-79.354041613,8.93
-78.323469644,7.3075
-77.292897675,6.395
-76.262325706,6.23
-75.231753737,6.1825
-74.201181768,6.675
-73.170609799,7.525
-72.14003783,8.7325
-71.109465861,9.785
-70.078893892,11.105
-69.048321923,12.535
-68.017749954,13.95
-66.987177985,15.4325
-65.956606016,17.185
-64.926034047,18.945
-63.895462078,21.0975
-62.864890109,23.485
-61.83431814,26.015
-60.803746171,29.0275
-59.773174202,32.42
-58.742602233,35.61
-57.712030264,38.125
-56.681458295,39.7625
-55.650886326,41.1975
-54.620314357,41.8025
-53.589742388,42.15
-52.559170419,42.66
-51.52859845,42.825
-50.498026481,42.7825
-49.467454512,42.58
-48.436882543,42.415
-47.406310574,42.615
-46.375738605,43.325
-45.345166636,44.7475
-44.314594667,46.45
-43.284022698,48.4525
-42.253450729,50.91
-41.22287876,53.5375
-40.192306791,56.32
-39.161734822,58.7225
-38.131162853,60.9125
-37.100590884,63.0925
-36.070018915,66.1825
-35.039446946,70.5875
-34.008874977,75.3925
-32.978303008,79.38
-31.947731039,82.0625
-30.91715907,83.72
-29.886587101,84.9375
-28.856015132,86.0375
-27.825443163,86.68
-26.794871194,87.155
-25.764299225,86.42
-24.733727256,83.4425
-23.703155287,80.495
-22.672583318,80.8225
-21.642011349,84.9325
-20.61143938,90.1575
-19.580867411,92.9675
-18.550295442,93.3125
-17.519723473,93.0475
-16.489151504,95.655
-15.458579535,101.56
-14.428007566,107.77
-13.397435597,110.71
-12.366863628,114.185
-11.336291659,118.787
-10.30571969,121.9
-9.275147721,117.223
-8.244575752,107.66
-7.214003783,100.567
-6.183431814,101.88
-5.152859845,105.61
-4.122287876,110.853
-3.091715907,115.035
-2.061143938,118.432
-1.030571969,121.993
0.0,126.67
1.030571969,129.47
2.061143938,124.973
3.091715907,101.115
4.122287876,73.04
5.152859845,63.9225
6.183431814,82.32
7.214003783,100.805
8.244575752,100.323
9.275147721,97.4825
10.30571969,95.485
11.336291659,94.9725
12.366863628,90.555
13.397435597,83.025
14.428007566,74.555
15.458579535,67.27
16.489151504,60.6
17.519723473,55.3
18.550295442,50.97
19.580867411,46.61
20.61143938,42.6075
21.642011349,38.9225
22.672583318,35.7275
23.703155287,33.06
24.733727256,30.945
25.764299225,29.405
26.794871194,28.635
27.825443163,28.1875
28.856015132,27.77
29.886587101,27.085
30.91715907,26.0625
31.947731039,24.705
32.978303008,23.2075
34.008874977,21.9475
35.039446946,20.69
36.070018915,19.5125
37.100590884,18.695
38.131162853,17.9925
39.161734822,17.1
40.192306791,16.1875
41.22287876,15.2325
42.253450729,14.235
43.284022698,13.15
44.314594667,11.8475
45.345166636,10.365
46.375738605,8.975
47.406310574,7.385
48.436882543,6.07
49.467454512,4.9275
50.498026481,3.815
51.52859845,3.075
52.559170419,2.5575
53.589742388,2.015
54.620314357,1.72
55.650886326,1.37251
56.681458295,1.1925
57.712030264,0.955002
58.742602233,0.9375
59.773174202,0.792503
60.803746171,0.642502
61.83431814,0.537498
62.864890109,0.360001
63.895462078,0.2425
64.926034047,0.372505
65.956606016,0.415001
66.987177985,0.325005
68.017749954,0.32
69.048321923,0.455002
70.078893892,0.185005
71.109465861,0.212502
72.14003783,0.195
73.170609799,0.285004
74.201181768,0.150002
75.231753737,0.139999
76.262325706,0.175003
77.292897675,0.162498
78.323469644,0.0774994
79.354041613,0.0449982
80.384613582,-0.00499725
81.415185551,0.0699997
82.44575752,0.0849991
83.476329489,0.152504
84.506901458,0.150002
85.537473427,0.090004
86.568045396,0.0625
87.598617365,0.0600052
88.629189334,0.0125046
89.659761303,0.0625
90.690333272,0.0350037
91.720905241,0.102501
92.75147721,0.0299988
93.782049179,0.00749969
94.812621148,0.0149994
95.843193117,0.027504
96.873765086,0.0449982
97.904337055,0.0975037
98.934909024,0.0524979
99.965480993,0.0
100.996052962,0.0350037
102.026624931,-0.0774994
103.0571969,-0.0625
104.087768869,-0.0424957
105.118340838,0.0224991
106.148912807,-0.0400009
107.179484776,-0.097496
108.210056745,0.0350037
109.240628714,0.120003
110.271200683,0.0350037
111.301772652,0.00500488
112.332344621,0.0299988
113.36291659,0.0
114.393488559,0.0400009
115.424060528,-0.0924988
116.454632497,0.0100021
117.485204466,-0.0325012
118.515776435,0.154999
119.546348404,-0.0524979
120.576920373,0.0875015
121.607492342,-0.0274963
122.638064311,0.0849991
123.66863628,0.0149994
124.699208249,0.0325012
125.729780218,-0.0175018
126.760352187,0.0924988
127.790924156,-0.0649948
128.821496125,0.0600052
129.852068094,0.0374985
130.882640063,0.0675049
131.913212032,-0.0400009
132.943784001,-0.00749969
133.97435597,-0.0224991
135.004927939,0.130005
136.035499908,-0.0875015
137.066071877,-0.00499725
138.096643846,0.0849991
139.127215815,0.0224991
140.157787784,0.0374985
141.188359753,0.0374985
142.218931722,0.00250244
143.249503691,0.0475006
144.28007566,0.114998
145.310647629,0.00500488
146.341219598,0.0325012
147.371791567,0.0299988
148.402363536,-0.0400009
149.432935505,-0.0175018
150.463507474,-0.0250015
151.494079443,0.0299988
152.524651412,-0.0625
153.555223381,0.00250244
154.58579535,-0.0175018
155.616367319,-0.0400009
156.646939288,0.0325012
157.677511257,0.0224991
158.708083226,0.027504
159.738655195,0.027504
160.769227164,0.0524979
161.799799133,0.0224991
162.830371102,0.0250015
163.860943071,0.0175018
164.89151504,-0.0175018
165.922087009,0.0224991
166.952658978,0.0325012
167.983230947,-0.0499954
169.013802916,-0.0199966
170.044374885,0.0675049
171.074946854,0.00250244
172.105518823,-0.0325012
173.136090792,-0.102501
174.166662761,0.0175018
175.19723473,0.0475006
176.227806699,0.0750046
177.258378668,0.0774994
178.288950637,0.0800018
179.319522606,0.0425034
180.350094575,0.0250015
181.380666544,0.0699997
182.411238513,0.0725021
183.441810482,-0.0424957
184.472382451,0.0550003
185.50295442,-0.0224991
186.533526389,0.0325012
187.564098358,0.0675049
188.594670327,0.027504
189.625242296,-0.034996
190.655814265,0.102501
191.686386234,0.0299988
192.716958203,0.147499
193.747530172,0.00500488
194.778102141,0.0650024
195.80867411,0.0625
196.839246079,0.0299988
197.869818048,-0.00749969
198.900390017,-0.0400009
199.930961986,0.0125046
200.961533955,0.0200043
201.992105924,0.027504
203.022677893,0.00250244
204.053249862,0.0449982
205.083821831,0.0149994
206.1143938,-0.0449982
207.144965769,-0.0674973
208.175537738,-0.0224991
209.206109707,-0.0374985
210.236681676,-0.0374985
211.267253645,0.0100021
212.297825614,0.0625
213.328397583,0.0299988
214.358969552,0.00250244
215.389541521,0.0
216.42011349,-0.00249481
217.450685459,-0.034996
218.481257428,-0.0749969
219.511829397,0.0125046
220.542401366,-0.0574951
221.572973335,0.0100021
222.603545304,0.0374985
223.634117273,0.00250244
224.664689242,-0.0574951
225.695261211,-0.0899963
226.72583318,0.00749969
227.756405149,0.0449982
228.786977118,-0.0224991
229.817549087,-0.0149994
230.848121056,0.110001
231.878693025,0.0149994
232.909264994,0.00250244
233.939836963,0.0299988
234.970408932,-0.0699997
236.000980901,0.027504
237.03155287,-0.0124969
238.062124839,-0.0625
239.092696808,-0.0449982
240.123268777,0.00250244
241.153840746,0.00749969
242.184412715,-0.0149994
243.214984684,-0.0199966
244.245556653,0.0374985
245.276128622,-0.00499725
246.306700591,0.0100021
247.33727256,-0.0674973
